R1 [m],C [m],Bm [T]
0.9081632653061225,0.5561224489795918,25.756877443464486
0.9081632653061225,0.5622448979591838,25.72918817708738
0.9081632653061225,0.5683673469387756,25.70225632471294
0.9081632653061225,0.5744897959183674,25.67600890654534
0.9081632653061225,0.5806122448979593,25.65037294278875
0.9081632653061225,0.5867346938775511,25.625275453647312
0.9081632653061225,0.5928571428571429,25.600643459325223
0.9081632653061225,0.5989795918367348,25.576403980026633
0.9081632653061225,0.6051020408163266,25.552484035955707
0.9081632653061225,0.6112244897959184,25.528810647316618
0.9081632653061225,0.6173469387755103,25.505310834313537
0.9081632653061225,0.6234693877551021,25.481911617150622
0.9081632653061225,0.6295918367346939,25.45854001603204
0.9081632653061225,0.6357142857142858,25.43512305116196
0.9081632653061225,0.6418367346938776,25.41158774274455
0.9081632653061225,0.6479591836734694,25.387861110983977
0.9081632653061225,0.6540816326530613,25.36388635981737
0.9081632653061225,0.6602040816326531,25.339794829077626
0.9081632653061225,0.6663265306122449,25.315839236594904
0.9081632653061225,0.6724489795918367,25.292274323165977
0.9081632653061225,0.6785714285714286,25.269354829587616
0.9081632653061225,0.6846938775510204,25.24733549665661
0.9081632653061225,0.6908163265306122,25.226471065169733
0.9081632653061225,0.6969387755102041,25.207016275923753
0.9081632653061225,0.7030612244897959,25.189207624766496
0.9081632653061225,0.7091836734693877,25.17286197371974
0.9081632653061225,0.7153061224489796,25.15737655097921
0.9081632653061225,0.7214285714285714,25.1421303397917
0.9081632653061225,0.7275510204081632,25.12650232340397
0.9081632653061225,0.7336734693877551,25.109871485062804
0.9081632653061225,0.7397959183673469,25.091616808014976
0.9081632653061225,0.7459183673469387,25.071117275507262
0.9081632653061225,0.7520408163265306,25.047759401662177
0.9081632653061225,0.7581632653061224,25.021381553146675
0.9081632653061225,0.7642857142857142,24.992522468071584
0.9081632653061225,0.7704081632653061,24.961781131553632
0.9081632653061225,0.7765306122448979,24.929756528709582
0.9081632653061225,0.7826530612244897,24.89704764465617
0.9081632653061225,0.7887755102040817,24.864253464510135
0.9081632653061225,0.7948979591836735,24.83197297338824
0.9081632653061225,0.8010204081632653,24.800805156407225
0.9081632653061225,0.8071428571428572,24.771348998683827
0.9081632653061225,0.813265306122449,24.744203485334797
0.9081632653061225,0.8193877551020408,24.71996760147688
0.9081632653061225,0.8255102040816327,24.69924033222682
0.9081632653061225,0.8316326530612245,24.682620662701368
0.9081632653061225,0.8377551020408163,24.670707578017268
0.9081632653061225,0.8438775510204082,24.664100063291258
0.9081632653061225,0.85,24.663397103640094
0.9163265306122449,0.55,25.68796942408655
0.9163265306122449,0.5561224489795918,25.659449763910942
0.9163265306122449,0.5622448979591838,25.631760497533833
0.9163265306122449,0.5683673469387756,25.604828645159394
0.9163265306122449,0.5744897959183674,25.578581226991798
0.9163265306122449,0.5806122448979593,25.552945263235202
0.9163265306122449,0.5867346938775511,25.527847774093768
0.9163265306122449,0.5928571428571429,25.50321577977168
0.9163265306122449,0.5989795918367348,25.478976300473086
0.9163265306122449,0.6051020408163266,25.455056356402164
0.9163265306122449,0.6112244897959184,25.431382967763074
0.9163265306122449,0.6173469387755103,25.407883154759993
0.9163265306122449,0.6234693877551021,25.384483937597075
0.9163265306122449,0.6295918367346939,25.36111233647849
0.9163265306122449,0.6357142857142858,25.337695371608415
0.9163265306122449,0.6418367346938776,25.314160063191004
0.9163265306122449,0.6479591836734694,25.29043343143043
0.9163265306122449,0.6540816326530613,25.266458680263824
0.9163265306122449,0.6602040816326531,25.242367149524082
0.9163265306122449,0.6663265306122449,25.218411557041357
0.9163265306122449,0.6724489795918367,25.19484664361243
0.9163265306122449,0.6785714285714286,25.171927150034072
0.9163265306122449,0.6846938775510204,25.149907817103063
0.9163265306122449,0.6908163265306122,25.129043385616185
0.9163265306122449,0.6969387755102041,25.10958859637021
0.9163265306122449,0.7030612244897959,25.09177994521295
0.9163265306122449,0.7091836734693877,25.075434294166193
0.9163265306122449,0.7153061224489796,25.059948871425668
0.9163265306122449,0.7214285714285714,25.04470266023815
0.9163265306122449,0.7275510204081632,25.029074643850425
0.9163265306122449,0.7336734693877551,25.012443805509257
0.9163265306122449,0.7397959183673469,24.99418912846143
0.9163265306122449,0.7459183673469387,24.973689595953715
0.9163265306122449,0.7520408163265306,24.95033172210863
0.9163265306122449,0.7581632653061224,24.92395387359313
0.9163265306122449,0.7642857142857142,24.895094788518037
0.9163265306122449,0.7704081632653061,24.86435345200009
0.9163265306122449,0.7765306122448979,24.832328849156035
0.9163265306122449,0.7826530612244897,24.79961996510262
0.9163265306122449,0.7887755102040817,24.76682578495659
0.9163265306122449,0.7948979591836735,24.734545293834696
0.9163265306122449,0.8010204081632653,24.70337747685368
0.9163265306122449,0.8071428571428572,24.67392131913028
0.9163265306122449,0.813265306122449,24.646775805781253
0.9163265306122449,0.8193877551020408,24.622539921923334
0.9163265306122449,0.8255102040816327,24.601812652673278
0.9163265306122449,0.8316326530612245,24.58519298314782
0.9163265306122449,0.8377551020408163,24.573279898463724
0.9163265306122449,0.8438775510204082,24.56667238373771
0.9163265306122449,0.85,24.56596942408655
0.9244897959183673,0.55,25.592690411787693
0.9244897959183673,0.5561224489795918,25.56417075161208
0.9244897959183673,0.5622448979591838,25.53648148523498
0.9244897959183673,0.5683673469387756,25.50954963286054
0.9244897959183673,0.5744897959183674,25.48330221469294
0.9244897959183673,0.5806122448979593,25.457666250936345
0.9244897959183673,0.5867346938775511,25.43256876179491
0.9244897959183673,0.5928571428571429,25.40793676747282
0.9244897959183673,0.5989795918367348,25.38369728817423
0.9244897959183673,0.6051020408163266,25.359777344103307
0.9244897959183673,0.6112244897959184,25.336103955464218
0.9244897959183673,0.6173469387755103,25.312604142461133
0.9244897959183673,0.6234693877551021,25.289204925298222
0.9244897959183673,0.6295918367346939,25.26583332417964
0.9244897959183673,0.6357142857142858,25.24241635930956
0.9244897959183673,0.6418367346938776,25.218881050892147
0.9244897959183673,0.6479591836734694,25.195154419131573
0.9244897959183673,0.6540816326530613,25.171179667964967
0.9244897959183673,0.6602040816326531,25.147088137225225
0.9244897959183673,0.6663265306122449,25.123132544742504
0.9244897959183673,0.6724489795918367,25.099567631313572
0.9244897959183673,0.6785714285714286,25.076648137735212
0.9244897959183673,0.6846938775510204,25.05462880480421
0.9244897959183673,0.6908163265306122,25.03376437331733
0.9244897959183673,0.6969387755102041,25.01430958407135
0.9244897959183673,0.7030612244897959,24.996500932914095
0.9244897959183673,0.7091836734693877,24.980155281867336
0.9244897959183673,0.7153061224489796,24.964669859126808
0.9244897959183673,0.7214285714285714,24.949423647939295
0.9244897959183673,0.7275510204081632,24.93379563155157
0.9244897959183673,0.7336734693877551,24.9171647932104
0.9244897959183673,0.7397959183673469,24.898910116162572
0.9244897959183673,0.7459183673469387,24.878410583654862
0.9244897959183673,0.7520408163265306,24.855052709809776
0.9244897959183673,0.7581632653061224,24.828674861294274
0.9244897959183673,0.7642857142857142,24.79981577621918
0.9244897959183673,0.7704081632653061,24.769074439701228
0.9244897959183673,0.7765306122448979,24.737049836857178
0.9244897959183673,0.7826530612244897,24.70434095280377
0.9244897959183673,0.7887755102040817,24.671546772657734
0.9244897959183673,0.7948979591836735,24.63926628153584
0.9244897959183673,0.8010204081632653,24.60809846455482
0.9244897959183673,0.8071428571428572,24.578642306831426
0.9244897959183673,0.813265306122449,24.551496793482393
0.9244897959183673,0.8193877551020408,24.527260909624477
0.9244897959183673,0.8255102040816327,24.50653364037442
0.9244897959183673,0.8316326530612245,24.489913970848967
0.9244897959183673,0.8377551020408163,24.478000886164864
0.9244897959183673,0.8438775510204082,24.471393371438857
0.9244897959183673,0.85,24.470690411787693
0.9326530612244899,0.55,25.499533517191836
0.9326530612244899,0.5561224489795918,25.471013857016228
0.9326530612244899,0.5622448979591838,25.443324590639122
0.9326530612244899,0.5683673469387756,25.416392738264683
0.9326530612244899,0.5744897959183674,25.390145320097083
0.9326530612244899,0.5806122448979593,25.36450935634049
0.9326530612244899,0.5867346938775511,25.339411867199054
0.9326530612244899,0.5928571428571429,25.314779872876965
0.9326530612244899,0.5989795918367348,25.290540393578375
0.9326530612244899,0.6051020408163266,25.26662044950745
0.9326530612244899,0.6112244897959184,25.24294706086836
0.9326530612244899,0.6173469387755103,25.21944724786528
0.9326530612244899,0.6234693877551021,25.196048030702364
0.9326530612244899,0.6295918367346939,25.17267642958378
0.9326530612244899,0.6357142857142858,25.1492594647137
0.9326530612244899,0.6418367346938776,25.125724156296293
0.9326530612244899,0.6479591836734694,25.10199752453572
0.9326530612244899,0.6540816326530613,25.078022773369113
0.9326530612244899,0.6602040816326531,25.053931242629368
0.9326530612244899,0.6663265306122449,25.029975650146646
0.9326530612244899,0.6724489795918367,25.00641073671772
0.9326530612244899,0.6785714285714286,24.98349124313936
0.9326530612244899,0.6846938775510204,24.961471910208353
0.9326530612244899,0.6908163265306122,24.940607478721475
0.9326530612244899,0.6969387755102041,24.921152689475495
0.9326530612244899,0.7030612244897959,24.903344038318238
0.9326530612244899,0.7091836734693877,24.886998387271483
0.9326530612244899,0.7153061224489796,24.871512964530954
0.9326530612244899,0.7214285714285714,24.85626675334344
0.9326530612244899,0.7275510204081632,24.84063873695571
0.9326530612244899,0.7336734693877551,24.824007898614546
0.9326530612244899,0.7397959183673469,24.805753221566718
0.9326530612244899,0.7459183673469387,24.785253689059005
0.9326530612244899,0.7520408163265306,24.76189581521392
0.9326530612244899,0.7581632653061224,24.735517966698417
0.9326530612244899,0.7642857142857142,24.706658881623326
0.9326530612244899,0.7704081632653061,24.675917545105374
0.9326530612244899,0.7765306122448979,24.643892942261324
0.9326530612244899,0.7826530612244897,24.61118405820791
0.9326530612244899,0.7887755102040817,24.578389878061877
0.9326530612244899,0.7948979591836735,24.546109386939982
0.9326530612244899,0.8010204081632653,24.514941569958967
0.9326530612244899,0.8071428571428572,24.48548541223557
0.9326530612244899,0.813265306122449,24.45833989888654
0.9326530612244899,0.8193877551020408,24.434104015028623
0.9326530612244899,0.8255102040816327,24.413376745778564
0.9326530612244899,0.8316326530612245,24.39675707625311
0.9326530612244899,0.8377551020408163,24.38484399156901
0.9326530612244899,0.8438775510204082,24.378236476843
0.9326530612244899,0.85,24.377533517191836
0.9408163265306123,0.55,25.408472190747315
0.9408163265306123,0.5561224489795918,25.379952530571707
0.9408163265306123,0.5622448979591838,25.352263264194598
0.9408163265306123,0.5683673469387756,25.32533141182016
0.9408163265306123,0.5744897959183674,25.299083993652562
0.9408163265306123,0.5806122448979593,25.273448029895967
0.9408163265306123,0.5867346938775511,25.248350540754533
0.9408163265306123,0.5928571428571429,25.223718546432444
0.9408163265306123,0.5989795918367348,25.19947906713385
0.9408163265306123,0.6051020408163266,25.17555912306293
0.9408163265306123,0.6112244897959184,25.15188573442384
0.9408163265306123,0.6173469387755103,25.128385921420758
0.9408163265306123,0.6234693877551021,25.10498670425784
0.9408163265306123,0.6295918367346939,25.081615103139256
0.9408163265306123,0.6357142857142858,25.05819813826918
0.9408163265306123,0.6418367346938776,25.03466282985177
0.9408163265306123,0.6479591836734694,25.010936198091194
0.9408163265306123,0.6540816326530613,24.98696144692459
0.9408163265306123,0.6602040816326531,24.962869916184847
0.9408163265306123,0.6663265306122449,24.93891432370212
0.9408163265306123,0.6724489795918367,24.915349410273194
0.9408163265306123,0.6785714285714286,24.892429916694837
0.9408163265306123,0.6846938775510204,24.870410583763828
0.9408163265306123,0.6908163265306122,24.84954615227695
0.9408163265306123,0.6969387755102041,24.830091363030974
0.9408163265306123,0.7030612244897959,24.812282711873713
0.9408163265306123,0.7091836734693877,24.795937060826958
0.9408163265306123,0.7153061224489796,24.780451638086433
0.9408163265306123,0.7214285714285714,24.765205426898916
0.9408163265306123,0.7275510204081632,24.74957741051119
0.9408163265306123,0.7336734693877551,24.73294657217002
0.9408163265306123,0.7397959183673469,24.714691895122193
0.9408163265306123,0.7459183673469387,24.69419236261448
0.9408163265306123,0.7520408163265306,24.670834488769394
0.9408163265306123,0.7581632653061224,24.644456640253896
0.9408163265306123,0.7642857142857142,24.6155975551788
0.9408163265306123,0.7704081632653061,24.584856218660853
0.9408163265306123,0.7765306122448979,24.5528316158168
0.9408163265306123,0.7826530612244897,24.520122731763387
0.9408163265306123,0.7887755102040817,24.487328551617356
0.9408163265306123,0.7948979591836735,24.45504806049546
0.9408163265306123,0.8010204081632653,24.423880243514446
0.9408163265306123,0.8071428571428572,24.394424085791044
0.9408163265306123,0.813265306122449,24.367278572442018
0.9408163265306123,0.8193877551020408,24.3430426885841
0.9408163265306123,0.8255102040816327,24.322315419334043
0.9408163265306123,0.8316326530612245,24.305695749808585
0.9408163265306123,0.8377551020408163,24.29378266512449
0.9408163265306123,0.8438775510204082,24.287175150398475
0.9408163265306123,0.85,24.286472190747315
0.9489795918367347,0.55,25.31947988290245
0.9489795918367347,0.5561224489795918,25.290960222726838
0.9489795918367347,0.5622448979591838,25.263270956349732
0.9489795918367347,0.5683673469387756,25.236339103975293
0.9489795918367347,0.5744897959183674,25.210091685807697
0.9489795918367347,0.5806122448979593,25.184455722051098
0.9489795918367347,0.5867346938775511,25.159358232909668
0.9489795918367347,0.5928571428571429,25.134726238587575
0.9489795918367347,0.5989795918367348,25.11048675928898
0.9489795918367347,0.6051020408163266,25.086566815218063
0.9489795918367347,0.6112244897959184,25.062893426578974
0.9489795918367347,0.6173469387755103,25.03939361357589
0.9489795918367347,0.6234693877551021,25.015994396412975
0.9489795918367347,0.6295918367346939,24.99262279529439
0.9489795918367347,0.6357142857142858,24.969205830424315
0.9489795918367347,0.6418367346938776,24.9456705220069
0.9489795918367347,0.6479591836734694,24.921943890246325
0.9489795918367347,0.6540816326530613,24.89796913907972
0.9489795918367347,0.6602040816326531,24.87387760833998
0.9489795918367347,0.6663265306122449,24.849922015857256
0.9489795918367347,0.6724489795918367,24.826357102428325
0.9489795918367347,0.6785714285714286,24.80343760884997
0.9489795918367347,0.6846938775510204,24.781418275918963
0.9489795918367347,0.6908163265306122,24.76055384443208
0.9489795918367347,0.6969387755102041,24.741099055186105
0.9489795918367347,0.7030612244897959,24.723290404028848
0.9489795918367347,0.7091836734693877,24.70694475298209
0.9489795918367347,0.7153061224489796,24.691459330241564
0.9489795918367347,0.7214285714285714,24.676213119054047
0.9489795918367347,0.7275510204081632,24.660585102666325
0.9489795918367347,0.7336734693877551,24.643954264325153
0.9489795918367347,0.7397959183673469,24.625699587277325
0.9489795918367347,0.7459183673469387,24.605200054769615
0.9489795918367347,0.7520408163265306,24.58184218092453
0.9489795918367347,0.7581632653061224,24.55546433240903
0.9489795918367347,0.7642857142857142,24.526605247333933
0.9489795918367347,0.7704081632653061,24.495863910815984
0.9489795918367347,0.7765306122448979,24.46383930797193
0.9489795918367347,0.7826530612244897,24.43113042391852
0.9489795918367347,0.7887755102040817,24.39833624377249
0.9489795918367347,0.7948979591836735,24.366055752650595
0.9489795918367347,0.8010204081632653,24.334887935669578
0.9489795918367347,0.8071428571428572,24.30543177794618
0.9489795918367347,0.813265306122449,24.27828626459715
0.9489795918367347,0.8193877551020408,24.25405038073923
0.9489795918367347,0.8255102040816327,24.233323111489177
0.9489795918367347,0.8316326530612245,24.21670344196372
0.9489795918367347,0.8377551020408163,24.20479035727962
0.9489795918367347,0.8438775510204082,24.19818284255361
0.9489795918367347,0.85,24.19747988290245
0.9571428571428572,0.55,25.232530044105552
0.9571428571428572,0.5561224489795918,25.204010383929944
0.9571428571428572,0.5622448979591838,25.17632111755284
0.9571428571428572,0.5683673469387756,25.1493892651784
0.9571428571428572,0.5744897959183674,25.1231418470108
0.9571428571428572,0.5806122448979593,25.097505883254208
0.9571428571428572,0.5867346938775511,25.07240839411277
0.9571428571428572,0.5928571428571429,25.04777639979068
0.9571428571428572,0.5989795918367348,25.02353692049209
0.9571428571428572,0.6051020408163266,24.999616976421166
0.9571428571428572,0.6112244897959184,24.975943587782076
0.9571428571428572,0.6173469387755103,24.952443774778995
0.9571428571428572,0.6234693877551021,24.92904455761608
0.9571428571428572,0.6295918367346939,24.905672956497497
0.9571428571428572,0.6357142857142858,24.882255991627417
0.9571428571428572,0.6418367346938776,24.85872068321001
0.9571428571428572,0.6479591836734694,24.834994051449435
0.9571428571428572,0.6540816326530613,24.81101930028283
0.9571428571428572,0.6602040816326531,24.786927769543084
0.9571428571428572,0.6663265306122449,24.762972177060362
0.9571428571428572,0.6724489795918367,24.739407263631435
0.9571428571428572,0.6785714285714286,24.716487770053075
0.9571428571428572,0.6846938775510204,24.69446843712207
0.9571428571428572,0.6908163265306122,24.67360400563519
0.9571428571428572,0.6969387755102041,24.65414921638921
0.9571428571428572,0.7030612244897959,24.636340565231954
0.9571428571428572,0.7091836734693877,24.6199949141852
0.9571428571428572,0.7153061224489796,24.60450949144467
0.9571428571428572,0.7214285714285714,24.589263280257157
0.9571428571428572,0.7275510204081632,24.573635263869427
0.9571428571428572,0.7336734693877551,24.557004425528262
0.9571428571428572,0.7397959183673469,24.538749748480434
0.9571428571428572,0.7459183673469387,24.51825021597272
0.9571428571428572,0.7520408163265306,24.494892342127635
0.9571428571428572,0.7581632653061224,24.468514493612133
0.9571428571428572,0.7642857142857142,24.439655408537043
0.9571428571428572,0.7704081632653061,24.40891407201909
0.9571428571428572,0.7765306122448979,24.37688946917504
0.9571428571428572,0.7826530612244897,24.344180585121627
0.9571428571428572,0.7887755102040817,24.311386404975593
0.9571428571428572,0.7948979591836735,24.279105913853698
0.9571428571428572,0.8010204081632653,24.247938096872684
0.9571428571428572,0.8071428571428572,24.218481939149285
0.9571428571428572,0.813265306122449,24.191336425800255
0.9571428571428572,0.8193877551020408,24.16710054194234
0.9571428571428572,0.8255102040816327,24.14637327269228
0.9571428571428572,0.8316326530612245,24.129753603166826
0.9571428571428572,0.8377551020408163,24.117840518482726
0.9571428571428572,0.8438775510204082,24.111233003756716
0.9571428571428572,0.85,24.110530044105552
0.9653061224489796,0.55,25.147596124804966
0.9653061224489796,0.5561224489795918,25.11907646462936
0.9653061224489796,0.5622448979591838,25.09138719825225
0.9653061224489796,0.5683673469387756,25.06445534587781
0.9653061224489796,0.5744897959183674,25.038207927710214
0.9653061224489796,0.5806122448979593,25.01257196395362
0.9653061224489796,0.5867346938775511,24.987474474812185
0.9653061224489796,0.5928571428571429,24.962842480490096
0.9653061224489796,0.5989795918367348,24.938603001191503
0.9653061224489796,0.6051020408163266,24.91468305712058
0.9653061224489796,0.6112244897959184,24.89100966848149
0.9653061224489796,0.6173469387755103,24.86750985547841
0.9653061224489796,0.6234693877551021,24.84411063831549
0.9653061224489796,0.6295918367346939,24.82073903719691
0.9653061224489796,0.6357142857142858,24.797322072326832
0.9653061224489796,0.6418367346938776,24.77378676390942
0.9653061224489796,0.6479591836734694,24.750060132148846
0.9653061224489796,0.6540816326530613,24.72608538098224
0.9653061224489796,0.6602040816326531,24.7019938502425
0.9653061224489796,0.6663265306122449,24.678038257759773
0.9653061224489796,0.6724489795918367,24.654473344330846
0.9653061224489796,0.6785714285714286,24.63155385075249
0.9653061224489796,0.6846938775510204,24.60953451782148
0.9653061224489796,0.6908163265306122,24.588670086334602
0.9653061224489796,0.6969387755102041,24.569215297088626
0.9653061224489796,0.7030612244897959,24.551406645931365
0.9653061224489796,0.7091836734693877,24.53506099488461
0.9653061224489796,0.7153061224489796,24.519575572144085
0.9653061224489796,0.7214285714285714,24.504329360956568
0.9653061224489796,0.7275510204081632,24.48870134456884
0.9653061224489796,0.7336734693877551,24.472070506227674
0.9653061224489796,0.7397959183673469,24.453815829179845
0.9653061224489796,0.7459183673469387,24.433316296672132
0.9653061224489796,0.7520408163265306,24.409958422827046
0.9653061224489796,0.7581632653061224,24.383580574311548
0.9653061224489796,0.7642857142857142,24.354721489236454
0.9653061224489796,0.7704081632653061,24.323980152718505
0.9653061224489796,0.7765306122448979,24.29195554987445
0.9653061224489796,0.7826530612244897,24.25924666582104
0.9653061224489796,0.7887755102040817,24.226452485675008
0.9653061224489796,0.7948979591836735,24.194171994553113
0.9653061224489796,0.8010204081632653,24.1630041775721
0.9653061224489796,0.8071428571428572,24.133548019848696
0.9653061224489796,0.813265306122449,24.10640250649967
0.9653061224489796,0.8193877551020408,24.08216662264175
0.9653061224489796,0.8255102040816327,24.061439353391695
0.9653061224489796,0.8316326530612245,24.044819683866237
0.9653061224489796,0.8377551020408163,24.03290659918214
0.9653061224489796,0.8438775510204082,24.026299084456127
0.9653061224489796,0.85,24.025596124804967
0.9734693877551021,0.55,25.064651575449005
0.9734693877551021,0.5561224489795918,25.036131915273394
0.9734693877551021,0.5622448979591838,25.008442648896292
0.9734693877551021,0.5683673469387756,24.981510796521853
0.9734693877551021,0.5744897959183674,24.955263378354253
0.9734693877551021,0.5806122448979593,24.929627414597658
0.9734693877551021,0.5867346938775511,24.904529925456224
0.9734693877551021,0.5928571428571429,24.87989793113413
0.9734693877551021,0.5989795918367348,24.85565845183554
0.9734693877551021,0.6051020408163266,24.83173850776462
0.9734693877551021,0.6112244897959184,24.80806511912553
0.9734693877551021,0.6173469387755103,24.784565306122445
0.9734693877551021,0.6234693877551021,24.761166088959534
0.9734693877551021,0.6295918367346939,24.73779448784095
0.9734693877551021,0.6357142857142858,24.71437752297087
0.9734693877551021,0.6418367346938776,24.69084221455346
0.9734693877551021,0.6479591836734694,24.667115582792885
0.9734693877551021,0.6540816326530613,24.64314083162628
0.9734693877551021,0.6602040816326531,24.619049300886537
0.9734693877551021,0.6663265306122449,24.595093708403816
0.9734693877551021,0.6724489795918367,24.571528794974885
0.9734693877551021,0.6785714285714286,24.548609301396525
0.9734693877551021,0.6846938775510204,24.526589968465522
0.9734693877551021,0.6908163265306122,24.50572553697864
0.9734693877551021,0.6969387755102041,24.48627074773266
0.9734693877551021,0.7030612244897959,24.468462096575408
0.9734693877551021,0.7091836734693877,24.45211644552865
0.9734693877551021,0.7153061224489796,24.43663102278812
0.9734693877551021,0.7214285714285714,24.421384811600607
0.9734693877551021,0.7275510204081632,24.40575679521288
0.9734693877551021,0.7336734693877551,24.389125956871712
0.9734693877551021,0.7397959183673469,24.370871279823884
0.9734693877551021,0.7459183673469387,24.350371747316174
0.9734693877551021,0.7520408163265306,24.32701387347109
0.9734693877551021,0.7581632653061224,24.300636024955587
0.9734693877551021,0.7642857142857142,24.271776939880493
0.9734693877551021,0.7704081632653061,24.24103560336254
0.9734693877551021,0.7765306122448979,24.20901100051849
0.9734693877551021,0.7826530612244897,24.17630211646508
0.9734693877551021,0.7887755102040817,24.143507936319047
0.9734693877551021,0.7948979591836735,24.11122744519715
0.9734693877551021,0.8010204081632653,24.080059628216134
0.9734693877551021,0.8071428571428572,24.05060347049274
0.9734693877551021,0.813265306122449,24.023457957143705
0.9734693877551021,0.8193877551020408,23.99922207328579
0.9734693877551021,0.8255102040816327,23.978494804035734
0.9734693877551021,0.8316326530612245,23.96187513451028
0.9734693877551021,0.8377551020408163,23.949962049826176
0.9734693877551021,0.8438775510204082,23.94335453510017
0.9734693877551021,0.85,23.942651575449005
0.9816326530612245,0.55,24.983669846485995
0.9816326530612245,0.5561224489795918,24.955150186310387
0.9816326530612245,0.5622448979591838,24.92746091993328
0.9816326530612245,0.5683673469387756,24.900529067558843
0.9816326530612245,0.5744897959183674,24.874281649391243
0.9816326530612245,0.5806122448979593,24.84864568563465
0.9816326530612245,0.5867346938775511,24.823548196493213
0.9816326530612245,0.5928571428571429,24.798916202171124
0.9816326530612245,0.5989795918367348,24.774676722872535
0.9816326530612245,0.6051020408163266,24.75075677880161
0.9816326530612245,0.6112244897959184,24.72708339016252
0.9816326530612245,0.6173469387755103,24.70358357715944
0.9816326530612245,0.6234693877551021,24.680184359996524
0.9816326530612245,0.6295918367346939,24.65681275887794
0.9816326530612245,0.6357142857142858,24.63339579400786
0.9816326530612245,0.6418367346938776,24.609860485590453
0.9816326530612245,0.6479591836734694,24.586133853829878
0.9816326530612245,0.6540816326530613,24.562159102663273
0.9816326530612245,0.6602040816326531,24.538067571923527
0.9816326530612245,0.6663265306122449,24.514111979440806
0.9816326530612245,0.6724489795918367,24.490547066011878
0.9816326530612245,0.6785714285714286,24.467627572433518
0.9816326530612245,0.6846938775510204,24.445608239502512
0.9816326530612245,0.6908163265306122,24.424743808015634
0.9816326530612245,0.6969387755102041,24.405289018769654
0.9816326530612245,0.7030612244897959,24.387480367612397
0.9816326530612245,0.7091836734693877,24.371134716565642
0.9816326530612245,0.7153061224489796,24.355649293825113
0.9816326530612245,0.7214285714285714,24.3404030826376
0.9816326530612245,0.7275510204081632,24.32477506624987
0.9816326530612245,0.7336734693877551,24.308144227908706
0.9816326530612245,0.7397959183673469,24.289889550860877
0.9816326530612245,0.7459183673469387,24.269390018353164
0.9816326530612245,0.7520408163265306,24.246032144508078
0.9816326530612245,0.7581632653061224,24.219654295992576
0.9816326530612245,0.7642857142857142,24.190795210917486
0.9816326530612245,0.7704081632653061,24.160053874399534
0.9816326530612245,0.7765306122448979,24.128029271555484
0.9816326530612245,0.7826530612244897,24.09532038750207
0.9816326530612245,0.7887755102040817,24.062526207356036
0.9816326530612245,0.7948979591836735,24.03024571623414
0.9816326530612245,0.8010204081632653,23.999077899253127
0.9816326530612245,0.8071428571428572,23.96962174152973
0.9816326530612245,0.813265306122449,23.9424762281807
0.9816326530612245,0.8193877551020408,23.918240344322783
0.9816326530612245,0.8255102040816327,23.897513075072723
0.9816326530612245,0.8316326530612245,23.88089340554727
0.9816326530612245,0.8377551020408163,23.86898032086317
0.9816326530612245,0.8438775510204082,23.86237280613716
0.9816326530612245,0.85,23.861669846485995
0.9897959183673469,0.55,24.904624388364258
